location,job_title,publisher_name,publisher_link,min_salary,max_salary,median_salary,salary_period,salary_currency
United States,Stability engineer (M/F/X),Indeed,https://Indeed.com/Stability engineer (M/F/X),63635.0,77598.0,70466.0,YEAR,USD
United States,Stability engineer (M/F/X),Payscale,https://Payscale.com/Stability engineer (M/F/X),63935.0,77798.0,70566.0,YEAR,USD
United States,Transportation Market Manager,Glassdoor,https://Glassdoor.com/Transportation Market Manager,65229.0,85165.0,75197.0,YEAR,USD
United States,Transportation Market Manager,Indeed,https://Indeed.com/Transportation Market Manager,65529.0,85365.0,75297.0,YEAR,USD
United States,Transportation Market Manager,Payscale,https://Payscale.com/Transportation Market Manager,65829.0,85565.0,75397.0,YEAR,USD
United States,Systems Development Engineer AWS Cloud Networking,Glassdoor,https://Glassdoor.com/Systems Development Engineer AWS Cloud Networking,46560.0,65194.0,55877.0,YEAR,USD
United States,Systems Development Engineer AWS Cloud Networking,Indeed,https://Indeed.com/Systems Development Engineer AWS Cloud Networking,46860.0,65394.0,55977.0,YEAR,USD
United States,Systems Development Engineer AWS Cloud Networking,Payscale,https://Payscale.com/Systems Development Engineer AWS Cloud Networking,47160.0,65594.0,56077.0,YEAR,USD
United States,Systems Engineering manager,Glassdoor,https://Glassdoor.com/Systems Engineering manager,45550.0,58067.0,51808.0,YEAR,USD
United States,Systems Engineering manager,Indeed,https://Indeed.com/Systems Engineering manager,45850.0,58267.0,51908.0,YEAR,USD
United States,Systems Engineering manager,Payscale,https://Payscale.com/Systems Engineering manager,46150.0,58467.0,52008.0,YEAR,USD
United States,Technical Project Manager Team Leader,Glassdoor,https://Glassdoor.com/Technical Project Manager Team Leader,60175.0,74681.0,67428.0,YEAR,USD
United States,Technical Project Manager Team Leader,Indeed,https://Indeed.com/Technical Project Manager Team Leader,60475.0,74881.0,67528.0,YEAR,USD
United States,Technical Project Manager Team Leader,Payscale,https://Payscale.com/Technical Project Manager Team Leader,60775.0,75081.0,67628.0,YEAR,USD
United States,Tech Security Project Manager,Glassdoor,https://Glassdoor.com/Tech Security Project Manager,47192.0,60109.0,53650.0,YEAR,USD
United States,Tech Security Project Manager,Indeed,https://Indeed.com/Tech Security Project Manager,47492.0,60309.0,53750.0,YEAR,USD
United States,Tech Security Project Manager,Payscale,https://Payscale.com/Tech Security Project Manager,47792.0,60509.0,53850.0,YEAR,USD
United States,Technical Consultant Analyst 4,Glassdoor,https://Glassdoor.com/Technical Consultant Analyst 4,68165.0,84944.0,76554.0,YEAR,USD
United States,Technical Consultant Analyst 4,Indeed,https://Indeed.com/Technical Consultant Analyst 4,68465.0,85144.0,76654.0,YEAR,USD
United States,Technical Consultant Analyst 4,Payscale,https://Payscale.com/Technical Consultant Analyst 4,68765.0,85344.0,76754.0,YEAR,USD
United States,Program Director,Glassdoor,https://Glassdoor.com/Program Director,59916.0,72170.0,66043.0,YEAR,USD
United States,Program Director,Indeed,https://Indeed.com/Program Director,60216.0,72370.0,66143.0,YEAR,USD
United States,Program Director,Payscale,https://Payscale.com/Program Director,60516.0,72570.0,66243.0,YEAR,USD
United States,Automation Engineer,Glassdoor,https://Glassdoor.com/Automation Engineer,87500.0,137878.0,104887.0,YEAR,USD
United States,Automation Engineer,Indeed,https://Indeed.com/Automation Engineer,88200.0,138378.0,105187.0,YEAR,USD
United States,Automation Engineer,Payscale,https://Payscale.com/Automation Engineer,88900.0,138878.0,105487.0,YEAR,USD
United States,Technical Project Manager,Glassdoor,https://Glassdoor.com/Technical Project Manager,97500.0,156000.0,117685.0,YEAR,USD
United States,Technical Project Manager,Indeed,https://Indeed.com/Technical Project Manager,98200.0,156500.0,117985.0,YEAR,USD
United States,Technical Project Manager,Payscale,https://Payscale.com/Technical Project Manager,98900.0,157000.0,118285.0,YEAR,USD
United States,Software Engineer .Net/React Js,Glassdoor,https://Glassdoor.com/Software Engineer .Net/React Js,52498.0,69163.0,60830.0,YEAR,USD
United States,Software Engineer .Net/React Js,Indeed,https://Indeed.com/Software Engineer .Net/React Js,52798.0,69363.0,60930.0,YEAR,USD
United States,Software Engineer .Net/React Js,Payscale,https://Payscale.com/Software Engineer .Net/React Js,53098.0,69563.0,61030.0,YEAR,USD
United States,Engineer Big Data Machine Learning,Glassdoor,https://Glassdoor.com/Engineer Big Data Machine Learning,43981.0,58319.0,51150.0,YEAR,USD
United States,Engineer Big Data Machine Learning,Indeed,https://Indeed.com/Engineer Big Data Machine Learning,44281.0,58519.0,51250.0,YEAR,USD
United States,Engineer Big Data Machine Learning,Payscale,https://Payscale.com/Engineer Big Data Machine Learning,44581.0,58719.0,51350.0,YEAR,USD
United States,Trainee .NET Developer,Glassdoor,https://Glassdoor.com/Trainee .NET Developer,43009.0,61995.0,52502.0,YEAR,USD
United States,Trainee .NET Developer,Indeed,https://Indeed.com/Trainee .NET Developer,43309.0,62195.0,52602.0,YEAR,USD
United States,Trainee .NET Developer,Payscale,https://Payscale.com/Trainee .NET Developer,43609.0,62395.0,52702.0,YEAR,USD
United States,Technology Consulting - IT Transformation Consultant (m/f),Glassdoor,https://Glassdoor.com/Technology Consulting - IT Transformation Consultant (m/f),61888.0,74176.0,68032.0,YEAR,USD
United States,Technology Consulting - IT Transformation Consultant (m/f),Indeed,https://Indeed.com/Technology Consulting - IT Transformation Consultant (m/f),62188.0,74376.0,68132.0,YEAR,USD
United States,Technology Consulting - IT Transformation Consultant (m/f),Payscale,https://Payscale.com/Technology Consulting - IT Transformation Consultant (m/f),62488.0,74576.0,68232.0,YEAR,USD
United States,Terminal Distribution Senior Associate Manager,Glassdoor,https://Glassdoor.com/Terminal Distribution Senior Associate Manager,64570.0,77075.0,70822.0,YEAR,USD
United States,Terminal Distribution Senior Associate Manager,Indeed,https://Indeed.com/Terminal Distribution Senior Associate Manager,64870.0,77275.0,70922.0,YEAR,USD
United States,Terminal Distribution Senior Associate Manager,Payscale,https://Payscale.com/Terminal Distribution Senior Associate Manager,65170.0,77475.0,71022.0,YEAR,USD
United States,Trainee Project & Export Finance Manager,Glassdoor,https://Glassdoor.com/Trainee Project & Export Finance Manager,40956.0,51928.0,46442.0,YEAR,USD
United States,Trainee Project & Export Finance Manager,Indeed,https://Indeed.com/Trainee Project & Export Finance Manager,41256.0,52128.0,46542.0,YEAR,USD
United States,Trainee Project & Export Finance Manager,Payscale,https://Payscale.com/Trainee Project & Export Finance Manager,41556.0,52328.0,46642.0,YEAR,USD
United States,System Reliability Engineer,Glassdoor,https://Glassdoor.com/System Reliability Engineer,68657.0,85313.0,76985.0,YEAR,USD
United States,System Reliability Engineer,Indeed,https://Indeed.com/System Reliability Engineer,68957.0,85513.0,77085.0,YEAR,USD
United States,System Reliability Engineer,Payscale,https://Payscale.com/System Reliability Engineer,69257.0,85713.0,77185.0,YEAR,USD
United States,TA/OTF - MIRAI Project -Staff - Planning & Construction Project Engineer (Electrical /Utility),Glassdoor,https://Glassdoor.com/TA/OTF - MIRAI Project -Staff - Planning & Construction Project Engineer (Electrical /Utility),51802.0,67407.0,59604.0,YEAR,USD
United States,TA/OTF - MIRAI Project -Staff - Planning & Construction Project Engineer (Electrical /Utility),Indeed,https://Indeed.com/TA/OTF - MIRAI Project -Staff - Planning & Construction Project Engineer (Electrical /Utility),52102.0,67607.0,59704.0,YEAR,USD
United States,TA/OTF - MIRAI Project -Staff - Planning & Construction Project Engineer (Electrical /Utility),Payscale,https://Payscale.com/TA/OTF - MIRAI Project -Staff - Planning & Construction Project Engineer (Electrical /Utility),52402.0,67807.0,59804.0,YEAR,USD
United States,Wastewater Treatment Engineer - Refinery,Glassdoor,https://Glassdoor.com/Wastewater Treatment Engineer - Refinery,53243.0,63816.0,58529.0,YEAR,USD
United States,Wastewater Treatment Engineer - Refinery,Indeed,https://Indeed.com/Wastewater Treatment Engineer - Refinery,53543.0,64016.0,58629.0,YEAR,USD
United States,Wastewater Treatment Engineer - Refinery,Payscale,https://Payscale.com/Wastewater Treatment Engineer - Refinery,53843.0,64216.0,58729.0,YEAR,USD
United States,Systems Engineer I,Glassdoor,https://Glassdoor.com/Systems Engineer I,60229.0,72157.0,66193.0,YEAR,USD
United States,Systems Engineer I,Indeed,https://Indeed.com/Systems Engineer I,60529.0,72357.0,66293.0,YEAR,USD
United States,Systems Engineer I,Payscale,https://Payscale.com/Systems Engineer I,60829.0,72557.0,66393.0,YEAR,USD
United States,Strategic Account Manager,Glassdoor,https://Glassdoor.com/Strategic Account Manager,61880.0,76932.0,69406.0,YEAR,USD
United States,Strategic Account Manager,Indeed,https://Indeed.com/Strategic Account Manager,62180.0,77132.0,69506.0,YEAR,USD
United States,Strategic Account Manager,Payscale,https://Payscale.com/Strategic Account Manager,62480.0,77332.0,69606.0,YEAR,USD
United States,Web Operations & Analytics Manager,Glassdoor,https://Glassdoor.com/Web Operations & Analytics Manager,65866.0,85080.0,75473.0,YEAR,USD
United States,Web Operations & Analytics Manager,Indeed,https://Indeed.com/Web Operations & Analytics Manager,66166.0,85280.0,75573.0,YEAR,USD
United States,Web Operations & Analytics Manager,Payscale,https://Payscale.com/Web Operations & Analytics Manager,66466.0,85480.0,75673.0,YEAR,USD
United States,Strategic Project Manager,Glassdoor,https://Glassdoor.com/Strategic Project Manager,67301.0,84597.0,75949.0,YEAR,USD
United States,Strategic Project Manager,Indeed,https://Indeed.com/Strategic Project Manager,67601.0,84797.0,76049.0,YEAR,USD
United States,Strategic Project Manager,Payscale,https://Payscale.com/Strategic Project Manager,67901.0,84997.0,76149.0,YEAR,USD
United States,Technical Account Manager ,Glassdoor,https://Glassdoor.com/Technical Account Manager ,53483.0,71171.0,62327.0,YEAR,USD
United States,Technical Account Manager ,Indeed,https://Indeed.com/Technical Account Manager ,53783.0,71371.0,62427.0,YEAR,USD
United States,Technical Account Manager ,Payscale,https://Payscale.com/Technical Account Manager ,54083.0,71571.0,62527.0,YEAR,USD
United States,Junior Project Manager (H/F),Glassdoor,https://Glassdoor.com/Junior Project Manager (H/F),46162.0,65588.0,55875.0,YEAR,USD
United States,Junior Project Manager (H/F),Indeed,https://Indeed.com/Junior Project Manager (H/F),46462.0,65788.0,55975.0,YEAR,USD
United States,Junior Project Manager (H/F),Payscale,https://Payscale.com/Junior Project Manager (H/F),46762.0,65988.0,56075.0,YEAR,USD
United States,Team leader in production,Glassdoor,https://Glassdoor.com/Team leader in production,47555.0,65559.0,56557.0,YEAR,USD
United States,Team leader in production,Indeed,https://Indeed.com/Team leader in production,47855.0,65759.0,56657.0,YEAR,USD
United States,Team leader in production,Payscale,https://Payscale.com/Team leader in production,48155.0,65959.0,56757.0,YEAR,USD
United States,Optimization Engineer,Glassdoor,https://Glassdoor.com/Optimization Engineer,69081.0,84518.0,76799.0,YEAR,USD
United States,Optimization Engineer,Indeed,https://Indeed.com/Optimization Engineer,69381.0,84718.0,76899.0,YEAR,USD
United States,Optimization Engineer,Payscale,https://Payscale.com/Optimization Engineer,69681.0,84918.0,76999.0,YEAR,USD
United States,Data Scientist Internship of developing machine learning,Glassdoor,https://Glassdoor.com/Data Scientist Internship of developing machine learning,44022.0,56698.0,50360.0,YEAR,USD
United States,Data Scientist Internship of developing machine learning,Indeed,https://Indeed.com/Data Scientist Internship of developing machine learning,44322.0,56898.0,50460.0,YEAR,USD
United States,Data Scientist Internship of developing machine learning,Payscale,https://Payscale.com/Data Scientist Internship of developing machine learning,44622.0,57098.0,50560.0,YEAR,USD
United States,Technical Account Manager,Glassdoor,https://Glassdoor.com/Technical Account Manager,80000.0,159381.0,103754.0,YEAR,USD
United States,Technical Account Manager,Indeed,https://Indeed.com/Technical Account Manager,80700.0,159881.0,104054.0,YEAR,USD
United States,Technical Account Manager,Payscale,https://Payscale.com/Technical Account Manager,81400.0,160381.0,104354.0,YEAR,USD
United States,Test Environment Service Engineer,Glassdoor,https://Glassdoor.com/Test Environment Service Engineer,54213.0,66176.0,60194.0,YEAR,USD
United States,Test Environment Service Engineer,Indeed,https://Indeed.com/Test Environment Service Engineer,54513.0,66376.0,60294.0,YEAR,USD
United States,Test Environment Service Engineer,Payscale,https://Payscale.com/Test Environment Service Engineer,54813.0,66576.0,60394.0,YEAR,USD
United States,Storage & Backup Engineer,Glassdoor,https://Glassdoor.com/Storage & Backup Engineer,52435.0,64510.0,58472.0,YEAR,USD
United States,Storage & Backup Engineer,Indeed,https://Indeed.com/Storage & Backup Engineer,52735.0,64710.0,58572.0,YEAR,USD
United States,Storage & Backup Engineer,Payscale,https://Payscale.com/Storage & Backup Engineer,53035.0,64910.0,58672.0,YEAR,USD
United States,Technical Support Engineer,Glassdoor,https://Glassdoor.com/Technical Support Engineer,60246.0,117231.0,80000.0,YEAR,USD
United States,Technical Support Engineer,Indeed,https://Indeed.com/Technical Support Engineer,60946.0,117731.0,80300.0,YEAR,USD
United States,Technical Support Engineer,Payscale,https://Payscale.com/Technical Support Engineer,61646.0,118231.0,80600.0,YEAR,USD
United States,Technical Consultant for Life Sciences IT Solutions Implementation,Glassdoor,https://Glassdoor.com/Technical Consultant for Life Sciences IT Solutions Implementation,62023.0,76705.0,69364.0,YEAR,USD
United States,Technical Consultant for Life Sciences IT Solutions Implementation,Indeed,https://Indeed.com/Technical Consultant for Life Sciences IT Solutions Implementation,62323.0,76905.0,69464.0,YEAR,USD
United States,Technical Consultant for Life Sciences IT Solutions Implementation,Payscale,https://Payscale.com/Technical Consultant for Life Sciences IT Solutions Implementation,62623.0,77105.0,69564.0,YEAR,USD
United States,Upstream Finance Analyst,Glassdoor,https://Glassdoor.com/Upstream Finance Analyst,49337.0,61876.0,55606.0,YEAR,USD
United States,Upstream Finance Analyst,Indeed,https://Indeed.com/Upstream Finance Analyst,49637.0,62076.0,55706.0,YEAR,USD
United States,Upstream Finance Analyst,Payscale,https://Payscale.com/Upstream Finance Analyst,49937.0,62276.0,55806.0,YEAR,USD
United States,Sales Data Analyst (H/F) ,Glassdoor,https://Glassdoor.com/Sales Data Analyst (H/F) ,47752.0,61944.0,54848.0,YEAR,USD
United States,Sales Data Analyst (H/F) ,Indeed,https://Indeed.com/Sales Data Analyst (H/F) ,48052.0,62144.0,54948.0,YEAR,USD
United States,Sales Data Analyst (H/F) ,Payscale,https://Payscale.com/Sales Data Analyst (H/F) ,48352.0,62344.0,55048.0,YEAR,USD
United States,Intern Product Manager,Glassdoor,https://Glassdoor.com/Intern Product Manager,50932.0,65586.0,58259.0,YEAR,USD
United States,Intern Product Manager,Indeed,https://Indeed.com/Intern Product Manager,51232.0,65786.0,58359.0,YEAR,USD
United States,Intern Product Manager,Payscale,https://Payscale.com/Intern Product Manager,51532.0,65986.0,58459.0,YEAR,USD
United States,Strategy and Operations Analyst,Glassdoor,https://Glassdoor.com/Strategy and Operations Analyst,45096.0,60745.0,52920.0,YEAR,USD
United States,Strategy and Operations Analyst,Indeed,https://Indeed.com/Strategy and Operations Analyst,45396.0,60945.0,53020.0,YEAR,USD
United States,Strategy and Operations Analyst,Payscale,https://Payscale.com/Strategy and Operations Analyst,45696.0,61145.0,53120.0,YEAR,USD
United States,System Engineer (Microsoft),Glassdoor,https://Glassdoor.com/System Engineer (Microsoft),43535.0,60592.0,52063.0,YEAR,USD
United States,System Engineer (Microsoft),Indeed,https://Indeed.com/System Engineer (Microsoft),43835.0,60792.0,52163.0,YEAR,USD
United States,System Engineer (Microsoft),Payscale,https://Payscale.com/System Engineer (Microsoft),44135.0,60992.0,52263.0,YEAR,USD
United States,Stagiaire Business Analyst,Glassdoor,https://Glassdoor.com/Stagiaire Business Analyst,44017.0,60289.0,52153.0,YEAR,USD
United States,Stagiaire Business Analyst,Indeed,https://Indeed.com/Stagiaire Business Analyst,44317.0,60489.0,52253.0,YEAR,USD
United States,Stagiaire Business Analyst,Payscale,https://Payscale.com/Stagiaire Business Analyst,44617.0,60689.0,52353.0,YEAR,USD
United States,Territory Sales Manager,Glassdoor,https://Glassdoor.com/Territory Sales Manager,51124.0,62935.0,57029.0,YEAR,USD
United States,Territory Sales Manager,Indeed,https://Indeed.com/Territory Sales Manager,51424.0,63135.0,57129.0,YEAR,USD
United States,Territory Sales Manager,Payscale,https://Payscale.com/Territory Sales Manager,51724.0,63335.0,57229.0,YEAR,USD
United States,Production Engineer,Glassdoor,https://Glassdoor.com/Production Engineer,49087.0,59757.0,54422.0,YEAR,USD
United States,Production Engineer,Indeed,https://Indeed.com/Production Engineer,49387.0,59957.0,54522.0,YEAR,USD
United States,Production Engineer,Payscale,https://Payscale.com/Production Engineer,49687.0,60157.0,54622.0,YEAR,USD
United States,Supply Chain Operations Manager,Glassdoor,https://Glassdoor.com/Supply Chain Operations Manager,52841.0,68331.0,60586.0,YEAR,USD
United States,Supply Chain Operations Manager,Indeed,https://Indeed.com/Supply Chain Operations Manager,53141.0,68531.0,60686.0,YEAR,USD
United States,Supply Chain Operations Manager,Payscale,https://Payscale.com/Supply Chain Operations Manager,53441.0,68731.0,60786.0,YEAR,USD
United States,Support Engineering Manager (Data & AI),Glassdoor,https://Glassdoor.com/Support Engineering Manager (Data & AI),42253.0,52695.0,47474.0,YEAR,USD
United States,Support Engineering Manager (Data & AI),Indeed,https://Indeed.com/Support Engineering Manager (Data & AI),42553.0,52895.0,47574.0,YEAR,USD
United States,Support Engineering Manager (Data & AI),Payscale,https://Payscale.com/Support Engineering Manager (Data & AI),42853.0,53095.0,47674.0,YEAR,USD
United States,Software Engineer (Full Stack - Java/JEE),Glassdoor,https://Glassdoor.com/Software Engineer (Full Stack - Java/JEE),51611.0,71578.0,61594.0,YEAR,USD
United States,Software Engineer (Full Stack - Java/JEE),Indeed,https://Indeed.com/Software Engineer (Full Stack - Java/JEE),51911.0,71778.0,61694.0,YEAR,USD
United States,Software Engineer (Full Stack - Java/JEE),Payscale,https://Payscale.com/Software Engineer (Full Stack - Java/JEE),52211.0,71978.0,61794.0,YEAR,USD
United States,Supplier manager,Glassdoor,https://Glassdoor.com/Supplier manager,69237.0,84778.0,77007.0,YEAR,USD
United States,Supplier manager,Indeed,https://Indeed.com/Supplier manager,69537.0,84978.0,77107.0,YEAR,USD
United States,Supplier manager,Payscale,https://Payscale.com/Supplier manager,69837.0,85178.0,77207.0,YEAR,USD
United States,Software Engineer C/C++,Glassdoor,https://Glassdoor.com/Software Engineer C/C++,65594.0,84378.0,74986.0,YEAR,USD
United States,Software Engineer C/C++,Indeed,https://Indeed.com/Software Engineer C/C++,65894.0,84578.0,75086.0,YEAR,USD
United States,Software Engineer C/C++,Payscale,https://Payscale.com/Software Engineer C/C++,66194.0,84778.0,75186.0,YEAR,USD
United States,System Engineer Linux,Glassdoor,https://Glassdoor.com/System Engineer Linux,58260.0,76832.0,67546.0,YEAR,USD
United States,System Engineer Linux,Indeed,https://Indeed.com/System Engineer Linux,58560.0,77032.0,67646.0,YEAR,USD
United States,System Engineer Linux,Payscale,https://Payscale.com/System Engineer Linux,58860.0,77232.0,67746.0,YEAR,USD
United States,Infrastructure Engineer,Glassdoor,https://Glassdoor.com/Infrastructure Engineer,41250.0,57470.0,49360.0,YEAR,USD
United States,Infrastructure Engineer,Indeed,https://Indeed.com/Infrastructure Engineer,41550.0,57670.0,49460.0,YEAR,USD
United States,Infrastructure Engineer,Payscale,https://Payscale.com/Infrastructure Engineer,41850.0,57870.0,49560.0,YEAR,USD
United States,Stagiaire Analyste finance de marchÃÂ©/entreprise (h/f),Glassdoor,https://Glassdoor.com/Stagiaire Analyste finance de marchÃÂ©/entreprise (h/f),67152.0,79611.0,73381.0,YEAR,USD
United States,Stagiaire Analyste finance de marchÃÂ©/entreprise (h/f),Indeed,https://Indeed.com/Stagiaire Analyste finance de marchÃÂ©/entreprise (h/f),67452.0,79811.0,73481.0,YEAR,USD
United States,Stagiaire Analyste finance de marchÃÂ©/entreprise (h/f),Payscale,https://Payscale.com/Stagiaire Analyste finance de marchÃÂ©/entreprise (h/f),67752.0,80011.0,73581.0,YEAR,USD
United States,Account Manager,Glassdoor,https://Glassdoor.com/Account Manager,45000.0,100000.0,60000.0,YEAR,USD
United States,Account Manager,Indeed,https://Indeed.com/Account Manager,45700.0,100500.0,60300.0,YEAR,USD
United States,Account Manager,Payscale,https://Payscale.com/Account Manager,46400.0,101000.0,60600.0,YEAR,USD
United States,Tech Manager,Glassdoor,https://Glassdoor.com/Tech Manager,46382.0,56983.0,51682.0,YEAR,USD
United States,Tech Manager,Indeed,https://Indeed.com/Tech Manager,46682.0,57183.0,51782.0,YEAR,USD
United States,Tech Manager,Payscale,https://Payscale.com/Tech Manager,46982.0,57383.0,51882.0,YEAR,USD
United States,Data Warehouse Analyst,Glassdoor,https://Glassdoor.com/Data Warehouse Analyst,51372.0,64852.0,58112.0,YEAR,USD
United States,Data Warehouse Analyst,Indeed,https://Indeed.com/Data Warehouse Analyst,51672.0,65052.0,58212.0,YEAR,USD
United States,Data Warehouse Analyst,Payscale,https://Payscale.com/Data Warehouse Analyst,51972.0,65252.0,58312.0,YEAR,USD
United States,Technical Project Manager Mobile,Glassdoor,https://Glassdoor.com/Technical Project Manager Mobile,44448.0,63204.0,53826.0,YEAR,USD
United States,Technical Project Manager Mobile,Indeed,https://Indeed.com/Technical Project Manager Mobile,44748.0,63404.0,53926.0,YEAR,USD
United States,Technical Project Manager Mobile,Payscale,https://Payscale.com/Technical Project Manager Mobile,45048.0,63604.0,54026.0,YEAR,USD
United States,Technical Engineer (Windows),Glassdoor,https://Glassdoor.com/Technical Engineer (Windows),60145.0,72582.0,66363.0,YEAR,USD
United States,Technical Engineer (Windows),Indeed,https://Indeed.com/Technical Engineer (Windows),60445.0,72782.0,66463.0,YEAR,USD
United States,Technical Engineer (Windows),Payscale,https://Payscale.com/Technical Engineer (Windows),60745.0,72982.0,66563.0,YEAR,USD
United States,Supply Chain Analytics Manager,Glassdoor,https://Glassdoor.com/Supply Chain Analytics Manager,44816.0,58346.0,51581.0,YEAR,USD
United States,Supply Chain Analytics Manager,Indeed,https://Indeed.com/Supply Chain Analytics Manager,45116.0,58546.0,51681.0,YEAR,USD
United States,Supply Chain Analytics Manager,Payscale,https://Payscale.com/Supply Chain Analytics Manager,45416.0,58746.0,51781.0,YEAR,USD
United States,Engineer for Functional Testing,Glassdoor,https://Glassdoor.com/Engineer for Functional Testing,50157.0,68307.0,59232.0,YEAR,USD
United States,Engineer for Functional Testing,Indeed,https://Indeed.com/Engineer for Functional Testing,50457.0,68507.0,59332.0,YEAR,USD
United States,Engineer for Functional Testing,Payscale,https://Payscale.com/Engineer for Functional Testing,50757.0,68707.0,59432.0,YEAR,USD
United States,Data Analyst in Central Purchasing,Glassdoor,https://Glassdoor.com/Data Analyst in Central Purchasing,49390.0,68685.0,59037.0,YEAR,USD
United States,Data Analyst in Central Purchasing,Indeed,https://Indeed.com/Data Analyst in Central Purchasing,49690.0,68885.0,59137.0,YEAR,USD
United States,Data Analyst in Central Purchasing,Payscale,https://Payscale.com/Data Analyst in Central Purchasing,49990.0,69085.0,59237.0,YEAR,USD
United States,Stage Marketing Digital,Glassdoor,https://Glassdoor.com/Stage Marketing Digital,59703.0,76386.0,68044.0,YEAR,USD
United States,Stage Marketing Digital,Indeed,https://Indeed.com/Stage Marketing Digital,60003.0,76586.0,68144.0,YEAR,USD
United States,Stage Marketing Digital,Payscale,https://Payscale.com/Stage Marketing Digital,60303.0,76786.0,68244.0,YEAR,USD
United States,Warehouse Operations Manager,Glassdoor,https://Glassdoor.com/Warehouse Operations Manager,51508.0,64223.0,57865.0,YEAR,USD
United States,Warehouse Operations Manager,Indeed,https://Indeed.com/Warehouse Operations Manager,51808.0,64423.0,57965.0,YEAR,USD
United States,Warehouse Operations Manager,Payscale,https://Payscale.com/Warehouse Operations Manager,52108.0,64623.0,58065.0,YEAR,USD
United States,Staff Software Engineer,Glassdoor,https://Glassdoor.com/Staff Software Engineer,145000.0,210000.0,169255.0,YEAR,USD
United States,Staff Software Engineer,Indeed,https://Indeed.com/Staff Software Engineer,145700.0,210500.0,169555.0,YEAR,USD
United States,Staff Software Engineer,Payscale,https://Payscale.com/Staff Software Engineer,146400.0,211000.0,169855.0,YEAR,USD
United States,Visual Merchandising Manager,Glassdoor,https://Glassdoor.com/Visual Merchandising Manager,62665.0,76489.0,69577.0,YEAR,USD
United States,Visual Merchandising Manager,Indeed,https://Indeed.com/Visual Merchandising Manager,62965.0,76689.0,69677.0,YEAR,USD
United States,Visual Merchandising Manager,Payscale,https://Payscale.com/Visual Merchandising Manager,63265.0,76889.0,69777.0,YEAR,USD
United States,Electric Vehicle Development Engineer,Glassdoor,https://Glassdoor.com/Electric Vehicle Development Engineer,66612.0,83649.0,75130.0,YEAR,USD
United States,Electric Vehicle Development Engineer,Indeed,https://Indeed.com/Electric Vehicle Development Engineer,66912.0,83849.0,75230.0,YEAR,USD
United States,Electric Vehicle Development Engineer,Payscale,https://Payscale.com/Electric Vehicle Development Engineer,67212.0,84049.0,75330.0,YEAR,USD
United States,Threat Analyst,Glassdoor,https://Glassdoor.com/Threat Analyst,60227.0,77544.0,68885.0,YEAR,USD
United States,Threat Analyst,Indeed,https://Indeed.com/Threat Analyst,60527.0,77744.0,68985.0,YEAR,USD
United States,Threat Analyst,Payscale,https://Payscale.com/Threat Analyst,60827.0,77944.0,69085.0,YEAR,USD
United States,Line Administrator,Glassdoor,https://Glassdoor.com/Line Administrator,63325.0,74102.0,68713.0,YEAR,USD
United States,Line Administrator,Indeed,https://Indeed.com/Line Administrator,63625.0,74302.0,68813.0,YEAR,USD
United States,Line Administrator,Payscale,https://Payscale.com/Line Administrator,63925.0,74502.0,68913.0,YEAR,USD
United States,Technical product manager,Glassdoor,https://Glassdoor.com/Technical product manager,43023.0,57094.0,50058.0,YEAR,USD
United States,Technical product manager,Indeed,https://Indeed.com/Technical product manager,43323.0,57294.0,50158.0,YEAR,USD
United States,Technical product manager,Payscale,https://Payscale.com/Technical product manager,43623.0,57494.0,50258.0,YEAR,USD
United States,Senior Project Manager,Glassdoor,https://Glassdoor.com/Senior Project Manager,97506.0,155000.0,120000.0,YEAR,USD
United States,Senior Project Manager,Indeed,https://Indeed.com/Senior Project Manager,98206.0,155500.0,120300.0,YEAR,USD
United States,Senior Project Manager,Payscale,https://Payscale.com/Senior Project Manager,98906.0,156000.0,120600.0,YEAR,USD
United States,Software Systems Engineer,Glassdoor,https://Glassdoor.com/Software Systems Engineer,44035.0,55988.0,50011.0,YEAR,USD
United States,Software Systems Engineer,Indeed,https://Indeed.com/Software Systems Engineer,44335.0,56188.0,50111.0,YEAR,USD
United States,Software Systems Engineer,Payscale,https://Payscale.com/Software Systems Engineer,44635.0,56388.0,50211.0,YEAR,USD
United States,Technical & Business Operations Analyst,Glassdoor,https://Glassdoor.com/Technical & Business Operations Analyst,41246.0,58920.0,50083.0,YEAR,USD
United States,Technical & Business Operations Analyst,Indeed,https://Indeed.com/Technical & Business Operations Analyst,41546.0,59120.0,50183.0,YEAR,USD
United States,Technical & Business Operations Analyst,Payscale,https://Payscale.com/Technical & Business Operations Analyst,41846.0,59320.0,50283.0,YEAR,USD
United States,Warranty Cost Analyst,Glassdoor,https://Glassdoor.com/Warranty Cost Analyst,54884.0,68907.0,61895.0,YEAR,USD
United States,Warranty Cost Analyst,Indeed,https://Indeed.com/Warranty Cost Analyst,55184.0,69107.0,61995.0,YEAR,USD
United States,Warranty Cost Analyst,Payscale,https://Payscale.com/Warranty Cost Analyst,55484.0,69307.0,62095.0,YEAR,USD
United States,System Engineer Lead,Glassdoor,https://Glassdoor.com/System Engineer Lead,52346.0,66198.0,59272.0,YEAR,USD
United States,System Engineer Lead,Indeed,https://Indeed.com/System Engineer Lead,52646.0,66398.0,59372.0,YEAR,USD
United States,System Engineer Lead,Payscale,https://Payscale.com/System Engineer Lead,52946.0,66598.0,59472.0,YEAR,USD
